"","Scientific_Name","Common_Name","Class","PresentInLPI","PresentInRL","Population_Trend","IUCN_Category","IUCN_Criteria","Generation_Length_Years","Generation_Length_Days","PercentDecrease10YMin","PercentDecreaseMin","PercentDecrease3GMin","PercentDecrease10YMid","PercentDecreaseMid","PercentDecrease3GMid","PercentDecrease10YMax","PercentDecreaseMax","PercentDecrease3GMax","Lambda10YMin","LambdaMin","Lambda3GMin","Lambda10YMid","LambdaMid","Lambda3GMid","Lambda10YMax","LambdaMax","Lambda3GMax","ExLambda10YMin","ExLambdaMin","ExLambda3GMin","ExLambda10YMid","ExLambdaMid","ExLambda3GMid","ExLambda10YMax","ExLambdaMax","ExLambda3GMax"
"300","Sterna acuticauda","Black-bellied Tern","aves",FALSE,TRUE,"Decreasing","EN","A2cde+3cde+4cde",6.112813044,2232.704964321,6.69670084631926,3.70920914406025,3.70920914406025,9.8381456326306,5.49085558006895,5.49085558006895,14.449622653224,8.15818949442047,8.15818949442047,0.933032991536807,0.962907908559397,0.962907908559397,0.901618543673694,0.94509144419931,0.94509144419931,0.85550377346776,0.918418105055795,0.918418105055795,-0.0693147180559945,-0.037797501497847,-0.037797501497847,-0.103563748950672,-0.0564735898214787,-0.0564735898214787,-0.156064774826466,-0.0851025399179904,-0.0851025399179904
"301","Stipiturus mallee","Mallee Emu-wren","aves",TRUE,TRUE,"Decreasing","EN","A2abc",2.021328713,738.29031242325,6.69670084631926,6.69670084631926,10.8014618613799,9.8381456326306,9.8381456326306,15.6997147131408,14.449622653224,14.449622653224,22.6912733580581,0.933032991536807,0.933032991536807,0.891985381386201,0.901618543673694,0.901618543673694,0.843002852868592,0.85550377346776,0.85550377346776,0.773087266419419,-0.0693147180559945,-0.0693147180559945,-0.114305535116914,-0.103563748950672,-0.103563748950672,-0.170784936800252,-0.156064774826466,-0.156064774826466,-0.257363343597951
"302","Streptopelia dusumieri","Philippine Collared-dove","aves",FALSE,TRUE,"Decreasing","VU","A2e+3e+4e",2.74608885,1003.0089524625,3.50389048801824,3.50389048801824,4.23710583853957,4.90109037786124,4.90109037786124,5.91759107237162,6.51175273797047,6.51175273797047,7.84827350474628,0.964961095119818,0.964961095119818,0.957628941614604,0.950989096221388,0.950989096221388,0.940824089276284,0.934882472620295,0.934882472620295,0.921517264952537,-0.0356674943938732,-0.0356674943938732,-0.0432949021221865,-0.0502526820951295,-0.0502526820951295,-0.0609990970674887,-0.0673344553263765,-0.0673344553263765,-0.0817337663423582
"303","Streptopelia turtur","European Turtle-dove","aves",TRUE,TRUE,"Decreasing","VU","A2bcd+3bcd+4bcd",2.833879633,1035.07453595325,3.50389048801824,3.50389048801824,4.10857929588595,4.90109037786124,4.90109037786124,5.73963624906492,6.51175273797047,6.51175273797047,7.61464681778229,0.964961095119818,0.964961095119818,0.95891420704114,0.950989096221388,0.950989096221388,0.942603637509351,0.934882472620295,0.934882472620295,0.923853531822177,-0.0356674943938732,-0.0356674943938732,-0.0419536689544278,-0.0502526820951295,-0.0502526820951295,-0.0591094054830304,-0.0673344553263765,-0.0673344553263765,-0.079201735249302
"304","Strigops habroptila","Kakapo","aves",FALSE,TRUE,"Increasing","CR","A2be",25.82233791,9431.6089216275,14.8660077479215,2.05614538513986,2.05614538513986,20.1786754970349,2.86744636102927,2.86744636102927,36.9042655519807,5.77143881886835,5.77143881886835,0.851339922520785,0.979438546148601,0.979438546148601,0.798213245029651,0.971325536389707,0.971325536389707,0.630957344480193,0.942285611811317,0.942285611811317,-0.16094379124341,-0.0207757835876256,-0.0207757835876256,-0.225379492882461,-0.0290936079797769,-0.0290936079797769,-0.46051701859881,-0.0594468531088437,-0.0594468531088437
"305","Struthio molybdophanes","Somali Ostrich","aves",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd",14.47284387,5286.2062235175,3.50389048801824,0.818115965374988,0.818115965374988,4.90109037786124,1.15072956784426,1.15072956784426,6.51175273797047,1.53885961525604,1.53885961525604,0.964961095119818,0.99181884034625,0.99181884034625,0.950989096221388,0.988492704321557,0.988492704321557,0.934882472620295,0.98461140384744,0.98461140384744,-0.0356674943938732,-0.00821480899313935,-0.00821480899313935,-0.0502526820951295,-0.0115740169535249,-0.0115740169535249,-0.0673344553263765,-0.0155082295115822,-0.0155082295115822
"306","Synallaxis fuscorufa","Rusty-headed Spinetail","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c;B1ab(i,ii,iii)",2.613321542,954.5156932155,3.50389048801824,3.50389048801824,4.44751022332684,4.90109037786124,4.90109037786124,6.20870123750249,6.51175273797047,6.51175273797047,8.2301315260863,0.964961095119818,0.964961095119818,0.955524897766732,0.950989096221388,0.950989096221388,0.937912987624975,0.934882472620295,0.934882472620295,0.917698684739137,-0.0356674943938732,-0.0356674943938732,-0.0454944583239415,-0.0502526820951295,-0.0502526820951295,-0.0640980980047722,-0.0673344553263765,-0.0673344553263765,-0.0858861723726055
"307","Synallaxis tithys","Blackish-headed Spinetail","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c; C2a(i)",2.657220628,970.549834377,3.50389048801824,3.50389048801824,4.37566604417816,4.90109037786124,4.90109037786124,6.10932889615368,6.51175273797047,6.51175273797047,8.09982704033357,0.964961095119818,0.964961095119818,0.956243339558218,0.950989096221388,0.950989096221388,0.938906711038463,0.934882472620295,0.934882472620295,0.919001729596664,-0.0356674943938732,-0.0356674943938732,-0.0447428590335246,-0.0502526820951295,-0.0502526820951295,-0.0630391539761518,-0.0673344553263765,-0.0673344553263765,-0.0844672745861489
"308","Syndactyla ruficollis","Rufous-necked Foliage-gleaner","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c;B1ab(i,ii,iii,iv,v)",2.815219711,1028.25899944275,3.50389048801824,3.50389048801824,4.13524093507925,4.90109037786124,4.90109037786124,5.77655934924288,6.51175273797047,6.51175273797047,7.66313337625362,0.964961095119818,0.964961095119818,0.958647590649207,0.950989096221388,0.950989096221388,0.942234406507571,0.934882472620295,0.934882472620295,0.923368666237464,-0.0356674943938732,-0.0356674943938732,-0.0422317474955963,-0.0502526820951295,-0.0502526820951295,-0.0595011961810957,-0.0673344553263765,-0.0673344553263765,-0.0797267025178396
"309","Syrmaticus reevesii","Reeves's Pheasant","aves",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd;C2a(i)",3.993863318,1458.7585768995,3.50389048801824,2.93298619723747,2.93298619723747,4.90109037786124,4.10742012083587,4.10742012083587,6.51175273797047,5.4648311731605,5.4648311731605,0.964961095119818,0.970670138027625,0.970670138027625,0.950989096221388,0.958925798791641,0.958925798791641,0.934882472620295,0.945351688268395,0.945351688268395,-0.0356674943938732,-0.0297685820753412,-0.0297685820753412,-0.0502526820951295,-0.0419415806149775,-0.0419415806149775,-0.0673344553263765,-0.0561982638238235,-0.0561982638238235
"310","Tangara fastuosa","Seven-colored Tanager","aves",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd;B1ab(i,ii,iii,iv,v);C2a(i)",3.012728754,1100.3991773985,3.50389048801824,3.50389048801824,3.86945846683912,4.90109037786124,4.90109037786124,5.4082956350492,6.51175273797047,6.51175273797047,7.17924927432133,0.964961095119818,0.964961095119818,0.961305415331609,0.950989096221388,0.950989096221388,0.945917043649508,0.934882472620295,0.934882472620295,0.928207507256787,-0.0356674943938732,-0.0356674943938732,-0.0394631105842918,-0.0502526820951295,-0.0502526820951295,-0.0556004054778237,-0.0673344553263765,-0.0673344553263765,-0.0744999642345018
"311","Tangara peruviana","Black-backed Tanager","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c; C2a(i)",2.77658425,1014.1473973125,3.50389048801824,3.50389048801824,4.1915587350873,4.90109037786124,4.90109037786124,5.85453879156244,6.51175273797047,6.51175273797047,7.76551294648722,0.964961095119818,0.964961095119818,0.958084412649127,0.950989096221388,0.950989096221388,0.941454612084376,0.934882472620295,0.934882472620295,0.922344870535128,-0.0356674943938732,-0.0356674943938732,-0.0428193914805853,-0.0502526820951295,-0.0502526820951295,-0.0603291401357976,-0.0673344553263765,-0.0673344553263765,-0.0808360792298145
"312","Thaumatibis gigantea","Giant Ibis","aves",FALSE,TRUE,"Decreasing","CR","A2cd+3cd+4cd; C2a(i)",7.944600167,2901.76521099675,14.8660077479215,6.52980212642857,6.52980212642857,20.1786754970349,9.0229554165354,9.0229554165354,36.9042655519807,17.5699504456769,17.5699504456769,0.851339922520785,0.934701978735714,0.934701978735714,0.798213245029651,0.909770445834646,0.909770445834646,0.630957344480193,0.824300495543231,0.824300495543231,-0.16094379124341,-0.0675275398217155,-0.0675275398217155,-0.225379492882461,-0.0945629686180367,-0.0945629686180367,-0.46051701859881,-0.193220136494592,-0.193220136494592
"313","Tinamus osgoodi","Black Tinamou","aves",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd",8.159437279,2980.23446615475,3.50389048801824,1.44654155802809,1.44654155802809,4.90109037786124,2.03201772142333,2.03201772142333,6.51175273797047,2.71329077040248,2.71329077040248,0.964961095119818,0.985534584419719,0.985534584419719,0.950989096221388,0.979679822785767,0.979679822785767,0.934882472620295,0.972867092295975,0.972867092295975,-0.0356674943938732,-0.0145710597329511,-0.0145710597329511,-0.0502526820951295,-0.0205294721424255,-0.0205294721424255,-0.0673344553263765,-0.0275078019165512,-0.0275078019165512
"314","Todiramphus winchelli","Rufous-lored Kingfisher","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c",3.390185492,1238.265250953,3.50389048801824,3.44615593697862,3.44615593697862,4.90109037786124,4.82091494953559,4.82091494953559,6.51175273797047,6.40612862189954,6.40612862189954,0.964961095119818,0.965538440630214,0.965538440630214,0.950989096221388,0.951790850504644,0.951790850504644,0.934882472620295,0.935938713781005,0.935938713781005,-0.0356674943938732,-0.0350693636853005,-0.0350693636853005,-0.0502526820951295,-0.049409963175283,-0.049409963175283,-0.0673344553263765,-0.0662052813779356,-0.0662052813779356
"315","Torgos tracheliotos","Lappet-faced Vulture","aves",TRUE,TRUE,"Decreasing","EN","A2bcd+3bcd",13.49638694,4929.555329835,6.69670084631926,1.69736238680411,1.69736238680411,9.8381456326306,2.52537922575191,2.52537922575191,14.449622653224,3.7811429420446,3.7811429420446,0.933032991536807,0.983026376131959,0.983026376131959,0.901618543673694,0.974746207742481,0.974746207742481,0.85550377346776,0.962188570579554,0.962188570579554,-0.0693147180559945,-0.0171193269142184,-0.0171193269142184,-0.103563748950672,-0.0255781416194519,-0.0255781416194519,-0.156064774826466,-0.0385448282122403,-0.0385448282122403
"316","Touit surdus","Golden-tailed Parrotlet","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c;C2a(i)",3.557032297,1299.20604647925,3.50389048801824,3.28719705828309,3.28719705828309,4.90109037786124,4.60006896524915,4.60006896524915,6.51175273797047,6.11502698667329,6.11502698667329,0.964961095119818,0.967128029417169,0.967128029417169,0.950989096221388,0.953999310347509,0.953999310347509,0.934882472620295,0.938849730133267,0.938849730133267,-0.0356674943938732,-0.0334243937227814,-0.0334243937227814,-0.0502526820951295,-0.0470923304402874,-0.0470923304402874,-0.0673344553263765,-0.0630998443872874,-0.0630998443872874
"317","Toxostoma bendirei","Bendire's Thrasher","aves",TRUE,TRUE,"Decreasing","VU","A2ce+3ce+4ce",2.536164707,926.33415923175,3.50389048801824,3.50389048801824,4.57966928471069,4.90109037786124,4.90109037786124,6.39141920966294,6.51175273797047,6.51175273797047,8.46960259360977,0.964961095119818,0.964961095119818,0.954203307152893,0.950989096221388,0.950989096221388,0.936085807903371,0.934882472620295,0.934882472620295,0.915303974063902,-0.0356674943938732,-0.0356674943938732,-0.04687852001545,-0.0502526820951295,-0.0502526820951295,-0.0660481315960125,-0.0673344553263765,-0.0673344553263765,-0.0884990567851377
"318","Treron capellei","Large Green-pigeon","aves",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd",3.789681813,1384.18128219825,3.50389048801824,3.08854523198772,3.08854523198772,4.90109037786124,4.32386775614936,4.32386775614936,6.51175273797047,5.75063802046292,5.75063802046292,0.964961095119818,0.969114547680123,0.969114547680123,0.950989096221388,0.956761322438506,0.956761322438506,0.934882472620295,0.942493619795371,0.942493619795371,-0.0356674943938732,-0.0313724618177008,-0.0313724618177008,-0.0502526820951295,-0.044201320475635,-0.044201320475635,-0.0673344553263765,-0.0592261291307664,-0.0592261291307664
"319","Trigonoceps occipitalis","White-headed Vulture","aves",TRUE,TRUE,"Decreasing","CR","A2bcd+3bcd",10.07265618,3679.037669745,14.8660077479215,5.18674412991141,5.18674412991141,20.1786754970349,7.18710438257295,7.18710438257295,36.9042655519807,14.1353875700982,14.1353875700982,0.851339922520785,0.948132558700886,0.948132558700886,0.798213245029651,0.92812895617427,0.92812895617427,0.630957344480193,0.858646124299018,0.858646124299018,-0.16094379124341,-0.0532609566491428,-0.0532609566491428,-0.225379492882461,-0.0745845944554887,-0.0745845944554887,-0.46051701859881,-0.152398404276984,-0.152398404276984
"320","Turdus celaenops","Izu Thrush","aves",FALSE,TRUE,"Decreasing","VU","A2ce+3ce+4ce; C1",3.440768121,1256.74055619525,3.50389048801824,3.39636441487813,3.39636441487813,4.90109037786124,4.75175418467216,4.75175418467216,6.51175273797047,6.31499106090242,6.31499106090242,0.964961095119818,0.966036355851219,0.966036355851219,0.950989096221388,0.952482458153278,0.952482458153278,0.934882472620295,0.936850089390976,0.936850089390976,-0.0356674943938732,-0.0345538100210669,-0.0345538100210669,-0.0502526820951295,-0.0486835887878475,-0.0486835887878475,-0.0673344553263765,-0.0652319995210904,-0.0652319995210904
"321","Tympanuchus cupido","Greater Prairie-chicken","aves",TRUE,TRUE,"Decreasing","VU","A2bcde+3bcde+4bcde",2.633883697,962.02602032925,3.50389048801824,3.50389048801824,4.41356726693293,4.90109037786124,4.90109037786124,6.16175634034631,6.51175273797047,6.51175273797047,8.16857969230209,0.964961095119818,0.964961095119818,0.955864327330671,0.950989096221388,0.950989096221388,0.938382436596537,0.934882472620295,0.934882472620295,0.918314203076979,-0.0356674943938732,-0.0356674943938732,-0.0451392930200355,-0.0502526820951295,-0.0502526820951295,-0.0635976981473752,-0.0673344553263765,-0.0673344553263765,-0.0852156777753331
"322","Vauriella insignis","White-browed Jungle-flycatcher","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c;B1ab(i,ii,iii,iv,v);C2a(i)",3.13908426,1146.550525965,3.50389048801824,3.50389048801824,3.71663541028311,4.90109037786124,4.90109037786124,5.19635790244157,6.51175273797047,6.51175273797047,6.9004807845033,0.964961095119818,0.964961095119818,0.962833645897169,0.950989096221388,0.950989096221388,0.948036420975584,0.934882472620295,0.934882472620295,0.930995192154967,-0.0356674943938732,-0.0356674943938732,-0.0378746277997576,-0.0502526820951295,-0.0502526820951295,-0.0533623587144802,-0.0673344553263765,-0.0673344553263765,-0.0715011658913721
"323","Xanthopsar flavus","Saffron-cowled Blackbird","aves",FALSE,TRUE,"Decreasing","EN","A2acde+3cde+4acde",2.890840341,1055.87943455025,6.69670084631926,6.69670084631926,7.68139848714147,9.8381456326306,9.8381456326306,11.2561421721991,14.449622653224,14.449622653224,16.4690681435235,0.933032991536807,0.933032991536807,0.923186015128585,0.901618543673694,0.901618543673694,0.887438578278009,0.85550377346776,0.85550377346776,0.835309318564765,-0.0693147180559945,-0.0693147180559945,-0.0799245316006362,-0.103563748950672,-0.103563748950672,-0.119415967601595,-0.156064774826466,-0.156064774826466,-0.179953181332827
"324","Xenoligea montana","White-winged Warbler","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c; B1ab(i,ii,iii,iv,v); C2a(i)",2.752062174,1005.1907090535,3.50389048801824,3.50389048801824,4.22810646535028,4.90109037786124,4.90109037786124,5.90513393033744,6.51175273797047,6.51175273797047,7.8319241227111,0.964961095119818,0.964961095119818,0.957718935346497,0.950989096221388,0.950989096221388,0.940948660696626,0.934882472620295,0.934882472620295,0.921680758772889,-0.0356674943938732,-0.0356674943938732,-0.0432009309610813,-0.0502526820951295,-0.0502526820951295,-0.0608666991246175,-0.0673344553263765,-0.0673344553263765,-0.0815563640028633
"325","Xiphocolaptes falcirostris","Moustached Woodcreeper","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c;C2a(i)",3.950059717,1442.75931163425,3.50389048801824,2.96502411554785,2.96502411554785,4.90109037786124,4.15200986257933,4.15200986257933,6.51175273797047,5.52372735437029,5.52372735437029,0.964961095119818,0.970349758844521,0.970349758844521,0.950989096221388,0.958479901374207,0.958479901374207,0.934882472620295,0.944762726456297,0.944762726456297,-0.0356674943938732,-0.0300986963482855,-0.0300986963482855,-0.0502526820951295,-0.0424066855486221,-0.0424066855486221,-0.0673344553263765,-0.0568214661300665,-0.0568214661300665
"326","Xolmis dominicanus","Black-and-white Monjita","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c",3.49218151,1275.5192965275,3.50389048801824,3.34720810123627,3.34720810123627,4.90109037786124,4.68346142816858,4.68346142816858,6.51175273797047,6.22497525456983,6.22497525456983,0.964961095119818,0.966527918987637,0.966527918987637,0.950989096221388,0.953165385718314,0.953165385718314,0.934882472620295,0.937750247454302,0.937750247454302,-0.0356674943938732,-0.0340450940591508,-0.0340450940591508,-0.0502526820951295,-0.0479668481828421,-0.0479668481828421,-0.0673344553263765,-0.0642716261392883,-0.0642716261392883
"327","Zanda latirostris","Short-billed Black-cockatoo","aves",FALSE,TRUE,"Decreasing","EN","A2bcde",11.27512029,4118.2376859225,6.69670084631926,2.02834045834971,2.02834045834971,9.8381456326306,3.01532306182478,3.01532306182478,14.449622653224,4.50901985180212,4.50901985180212,0.933032991536807,0.979716595416503,0.979716595416503,0.901618543673694,0.969846769381752,0.969846769381752,0.85550377346776,0.954909801481979,0.954909801481979,-0.0693147180559945,-0.0204919374910411,-0.0204919374910411,-0.103563748950672,-0.0306171896727711,-0.0306171896727711,-0.156064774826466,-0.0461383916719369,-0.0461383916719369
"328","Zavattariornis stresemanni","Ethiopian Bushcrow","aves",FALSE,TRUE,"Decreasing","EN","A2bc+3bc",2.792769282,1020.0589802505,6.69670084631926,6.69670084631926,7.94013982073726,9.8381456326306,9.8381456326306,11.6275031282106,14.449622653224,14.449622653224,16.9952564308437,0.933032991536807,0.933032991536807,0.920598601792627,0.901618543673694,0.901618543673694,0.883724968717894,0.85550377346776,0.85550377346776,0.830047435691563,-0.0693147180559945,-0.0693147180559945,-0.0827311664002499,-0.103563748950672,-0.103563748950672,-0.123609386112633,-0.156064774826466,-0.156064774826466,-0.186272428388956
