"","Scientific_Name","Common_Name","Class","PresentInLPI","PresentInRL","Population_Trend","IUCN_Category","IUCN_Criteria","Generation_Length_Days","Generation_Length_Years","PercentDecrease10YMin","PercentDecreaseMin","PercentDecrease3GMin","PercentDecrease10YMid","PercentDecreaseMid","PercentDecrease3GMid","PercentDecrease10YMax","PercentDecreaseMax","PercentDecrease3GMax","Lambda10YMin","LambdaMin","Lambda3GMin","Lambda10YMid","LambdaMid","Lambda3GMid","Lambda10YMax","LambdaMax","Lambda3GMax","ExLambda10YMin","ExLambdaMin","ExLambda3GMin","ExLambda10YMid","ExLambdaMid","ExLambda3GMid","ExLambda10YMax","ExLambdaMax","ExLambda3GMax"
"274","Tarsius tarsier","Spectral Tarsier","mammalia",FALSE,TRUE,"Decreasing","VU","A2c",2190,5.9958932238193,3.50389048801824,1.96335481659702,1.96335481659702,4.90109037786124,2.75506418670095,2.75506418670095,6.51175273797047,3.6741674786795,3.6741674786795,0.964961095119818,0.98036645183403,0.98036645183403,0.950989096221388,0.97244935813299,0.97244935813299,0.934882472620295,0.963258325213205,0.963258325213205,-0.0356674943938732,-0.0198288467691967,-0.0198288467691967,-0.0502526820951295,-0.0279372787446668,-0.0279372787446668,-0.0673344553263765,-0.0374336526757367,-0.0374336526757367
"275","Tarsius tumpara","Siau Island Tarsier","mammalia",FALSE,TRUE,"Decreasing","CR","A2acd; B1b(ii,iii)",2190,5.9958932238193,14.8660077479215,8.55883804493366,8.55883804493366,20.1786754970349,11.776479855602,11.776479855602,36.9042655519807,22.5871983362855,22.5871983362855,0.851339922520785,0.914411619550663,0.914411619550663,0.798213245029651,0.88223520144398,0.88223520144398,0.630957344480193,0.774128016637145,0.774128016637145,-0.16094379124341,-0.0894744592871469,-0.0894744592871469,-0.225379492882461,-0.125296590221186,-0.125296590221186,-0.46051701859881,-0.256018022896827,-0.256018022896827
"276","Tayassu pecari","White-lipped Peccary","mammalia",TRUE,TRUE,"Decreasing","VU","A2bcde+3bcde",3177.4107,8.69927638603696,3.50389048801824,1.35738760915601,1.35738760915601,4.90109037786124,1.90712997522562,1.90712997522562,6.51175273797047,2.54707916613649,2.54707916613649,0.964961095119818,0.98642612390844,0.98642612390844,0.950989096221388,0.980928700247744,0.980928700247744,0.934882472620295,0.974529208338635,0.974529208338635,-0.0356674943938732,-0.0136668433906076,-0.0136668433906076,-0.0502526820951295,-0.0192555027434194,-0.0192555027434194,-0.0673344553263765,-0.0258007878427121,-0.0258007878427121
"277","Thomasomys pyrrhonotus","Thomas's Oldfield Mouse","mammalia",FALSE,TRUE,"Decreasing","VU","A2a",589.3882991,1.61365721861739,3.50389048801824,3.50389048801824,7.1029577717548,4.90109037786124,4.90109037786124,9.86007635124983,6.51175273797047,6.51175273797047,12.9852770059656,0.964961095119818,0.964961095119818,0.928970422282452,0.950989096221388,0.950989096221388,0.901399236487502,0.934882472620295,0.934882472620295,0.870147229940344,-0.0356674943938732,-0.0356674943938732,-0.0736783789071674,-0.0502526820951295,-0.0502526820951295,-0.103807015755567,-0.0673344553263765,-0.0673344553263765,-0.13909285183477
"278","Thylamys karimii","Karimi's Fat-tailed Mouse Opossum","mammalia",FALSE,TRUE,"Decreasing","VU","A2c+3c",642.840025,1.76000006844627,3.50389048801824,3.50389048801824,6.53209494720386,4.90109037786124,4.90109037786124,9.07866742725176,6.51175273797047,6.51175273797047,11.973067971378,0.964961095119818,0.964961095119818,0.934679050527961,0.950989096221388,0.950989096221388,0.909213325727482,0.934882472620295,0.934882472620295,0.88026932028622,-0.0356674943938732,-0.0356674943938732,-0.067552070088574,-0.0502526820951295,-0.0502526820951295,-0.0951755305697093,-0.0673344553263765,-0.0673344553263765,-0.127527372552546
"279","Thylogale browni","New Guinea Pademelon","mammalia",FALSE,TRUE,"Decreasing","VU","A2d",1825,4.99657768651609,3.50389048801824,2.35137563054822,2.35137563054822,4.90109037786124,3.29690080862926,3.29690080862926,6.51175273797047,4.39264016869589,4.39264016869589,0.964961095119818,0.976486243694518,0.976486243694518,0.950989096221388,0.967030991913707,0.967030991913707,0.934882472620295,0.956073598313041,0.956073598313041,-0.0356674943938732,-0.023794616123036,-0.023794616123036,-0.0502526820951295,-0.0335247344936001,-0.0335247344936001,-0.0673344553263765,-0.044920383210884,-0.044920383210884
"280","Tolypeutes tricinctus","Brazilian Three-banded Armadillo","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd",1095,2.99794661190965,3.50389048801824,3.50389048801824,3.88816201183548,4.90109037786124,4.90109037786124,5.43422458667347,6.51175273797047,6.51175273797047,7.21333989074514,0.964961095119818,0.964961095119818,0.961118379881645,0.950989096221388,0.950989096221388,0.945657754133265,0.934882472620295,0.934882472620295,0.927866601092549,-0.0356674943938732,-0.0356674943938732,-0.0396576935383933,-0.0502526820951295,-0.0502526820951295,-0.0558745574893336,-0.0673344553263765,-0.0673344553263765,-0.0748673053514734
"281","Trachypithecus auratus","Javan Lutung","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd",4015,10.9924709103354,3.50389048801824,1.07574548459258,1.07574548459258,4.90109037786124,1.51229970208653,1.51229970208653,6.51175273797047,2.02113129281826,2.02113129281826,0.964961095119818,0.989242545154074,0.989242545154074,0.950989096221388,0.984877002979135,0.984877002979135,0.934882472620295,0.979788687071817,0.979788687071817,-0.0356674943938732,-0.01081573460138,-0.01081573460138,-0.0502526820951295,-0.0152385156789091,-0.0152385156789091,-0.0673344553263765,-0.0204183560049473,-0.0204183560049473
"282","Trachypithecus francoisi","François’s Langur","mammalia",TRUE,TRUE,"Decreasing","EN","A2cd",4015,10.9924709103354,6.69670084631926,2.07994902374956,2.07994902374956,9.8381456326306,3.09164514569873,3.09164514569873,14.449622653224,4.62223901108084,4.62223901108084,0.933032991536807,0.979200509762504,0.979200509762504,0.901618543673694,0.969083548543013,0.969083548543013,0.85550377346776,0.953777609889192,0.953777609889192,-0.0693147180559945,-0.021018846633418,-0.021018846633418,-0.103563748950672,-0.0314044494016048,-0.0314044494016048,-0.156064774826466,-0.0473247480326833,-0.0473247480326833
"283","Trachypithecus geei","Gee’s Golden Langur","mammalia",FALSE,TRUE,"Decreasing","EN","A2c; C2a(i)",3650,9.99315537303217,6.69670084631926,2.28554952716388,2.28554952716388,9.8381456326306,3.39550312400438,3.39550312400438,14.449622653224,5.07254548928852,5.07254548928852,0.933032991536807,0.977144504728361,0.977144504728361,0.901618543673694,0.966044968759956,0.966044968759956,0.85550377346776,0.949274545107115,0.949274545107115,-0.0693147180559945,-0.0231207312967598,-0.0231207312967598,-0.103563748950672,-0.0345448943417653,-0.0345448943417653,-0.156064774826466,-0.0520572228359516,-0.0520572228359516
"284","Trachypithecus germaini","Indochinese Lutung","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd",4015,10.9924709103354,6.69670084631926,2.07994902374956,2.07994902374956,9.8381456326306,3.09164514569873,3.09164514569873,14.449622653224,4.62223901108084,4.62223901108084,0.933032991536807,0.979200509762504,0.979200509762504,0.901618543673694,0.969083548543013,0.969083548543013,0.85550377346776,0.953777609889192,0.953777609889192,-0.0693147180559945,-0.021018846633418,-0.021018846633418,-0.103563748950672,-0.0314044494016048,-0.0314044494016048,-0.156064774826466,-0.0473247480326833,-0.0473247480326833
"285","Trachypithecus hatinhensis","Hatinh Langur","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd",4015,10.9924709103354,6.69670084631926,2.07994902374956,2.07994902374956,9.8381456326306,3.09164514569873,3.09164514569873,14.449622653224,4.62223901108084,4.62223901108084,0.933032991536807,0.979200509762504,0.979200509762504,0.901618543673694,0.969083548543013,0.969083548543013,0.85550377346776,0.953777609889192,0.953777609889192,-0.0693147180559945,-0.021018846633418,-0.021018846633418,-0.103563748950672,-0.0314044494016048,-0.0314044494016048,-0.156064774826466,-0.0473247480326833,-0.0473247480326833
"286","Trachypithecus phayrei","Phayre’s Leaf-monkey","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd",4015,10.9924709103354,6.69670084631926,2.07994902374956,2.07994902374956,9.8381456326306,3.09164514569873,3.09164514569873,14.449622653224,4.62223901108084,4.62223901108084,0.933032991536807,0.979200509762504,0.979200509762504,0.901618543673694,0.969083548543013,0.969083548543013,0.85550377346776,0.953777609889192,0.953777609889192,-0.0693147180559945,-0.021018846633418,-0.021018846633418,-0.103563748950672,-0.0314044494016048,-0.0314044494016048,-0.156064774826466,-0.0473247480326833,-0.0473247480326833
"287","Trachypithecus pileatus","Capped Langur","mammalia",TRUE,TRUE,"Decreasing","VU","A2cd+3cd",4015,10.9924709103354,3.50389048801824,1.07574548459258,1.07574548459258,4.90109037786124,1.51229970208653,1.51229970208653,6.51175273797047,2.02113129281826,2.02113129281826,0.964961095119818,0.989242545154074,0.989242545154074,0.950989096221388,0.984877002979135,0.984877002979135,0.934882472620295,0.979788687071817,0.979788687071817,-0.0356674943938732,-0.01081573460138,-0.01081573460138,-0.0502526820951295,-0.0152385156789091,-0.0152385156789091,-0.0673344553263765,-0.0204183560049473,-0.0204183560049473
"288","Trachypithecus poliocephalus","Golden-headed Langur","mammalia",TRUE,TRUE,"Decreasing","CR","A2cd",4015,10.9924709103354,14.8660077479215,4.76324630967788,4.76324630967788,20.1786754970349,6.60604781964406,6.60604781964406,36.9042655519807,13.0334126289683,13.0334126289683,0.851339922520785,0.952367536903221,0.952367536903221,0.798213245029651,0.933939521803559,0.933939521803559,0.630957344480193,0.869665873710317,0.869665873710317,-0.16094379124341,-0.0488042505202619,-0.0488042505202619,-0.225379492882461,-0.0683435946661013,-0.0683435946661013,-0.46051701859881,-0.13964619430736,-0.13964619430736
"289","Trachypithecus shortridgei","Shortridge’s Langur","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd",4015,10.9924709103354,6.69670084631926,2.07994902374956,2.07994902374956,9.8381456326306,3.09164514569873,3.09164514569873,14.449622653224,4.62223901108084,4.62223901108084,0.933032991536807,0.979200509762504,0.979200509762504,0.901618543673694,0.969083548543013,0.969083548543013,0.85550377346776,0.953777609889192,0.953777609889192,-0.0693147180559945,-0.021018846633418,-0.021018846633418,-0.103563748950672,-0.0314044494016048,-0.0314044494016048,-0.156064774826466,-0.0473247480326833,-0.0473247480326833
"290","Trachypithecus vetulus","Purple-faced Langur","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd+3cd+4cd",4015,10.9924709103354,6.69670084631926,2.07994902374956,2.07994902374956,9.8381456326306,3.09164514569873,3.09164514569873,14.449622653224,4.62223901108084,4.62223901108084,0.933032991536807,0.979200509762504,0.979200509762504,0.901618543673694,0.969083548543013,0.969083548543013,0.85550377346776,0.953777609889192,0.953777609889192,-0.0693147180559945,-0.021018846633418,-0.021018846633418,-0.103563748950672,-0.0314044494016048,-0.0314044494016048,-0.156064774826466,-0.0473247480326833,-0.0473247480326833
"291","Ursus thibetanus","Asiatic Black Bear","mammalia",TRUE,TRUE,"Decreasing","VU","A2cd",3650,9.99315537303217,3.50389048801824,1.18268149284166,1.18268149284166,4.90109037786124,1.66226604635902,1.66226604635902,6.51175273797047,2.22098393248984,2.22098393248984,0.964961095119818,0.988173185071583,0.988173185071583,0.950989096221388,0.98337733953641,0.98337733953641,0.934882472620295,0.977790160675102,0.977790160675102,-0.0356674943938732,-0.011897308061518,-0.011897308061518,-0.0502526820951295,-0.0167623672468,-0.0167623672468,-0.0673344553263765,-0.022460191605442,-0.022460191605442
"292","Vampyressa melissa","Melissa's Yellow-eared Bat","mammalia",FALSE,TRUE,"Stable","VU","A2c",2064.27635,5.65168062970568,3.50389048801824,2.08167881233436,2.08167881233436,4.90109037786124,2.92038624900223,2.92038624900223,6.51175273797047,3.89352834205809,3.89352834205809,0.964961095119818,0.979183211876656,0.979183211876656,0.950989096221388,0.970796137509978,0.970796137509978,0.934882472620295,0.961064716579419,0.961064716579419,-0.0356674943938732,-0.0210365121048549,-0.0210365121048549,-0.0502526820951295,-0.0296387838047073,-0.0296387838047073,-0.0673344553263765,-0.0397135293246291,-0.0397135293246291
"293","Varecia variegata","Black-and-white Ruffed Lemur","mammalia",FALSE,TRUE,"Decreasing","CR","A2cd",3285,8.99383983572895,14.8660077479215,5.79054515374959,5.79054515374959,20.1786754970349,8.01374848378401,8.01374848378401,36.9042655519807,15.690756921472,15.690756921472,0.851339922520785,0.942094548462504,0.942094548462504,0.798213245029651,0.91986251516216,0.91986251516216,0.630957344480193,0.84309243078528,0.84309243078528,-0.16094379124341,-0.0596496395247646,-0.0596496395247646,-0.225379492882461,-0.0835310601474571,-0.0835310601474571,-0.46051701859881,-0.170678681931218,-0.170678681931218
"294","Viverra megaspila","Large-spotted Civet","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd+3cd+4cd",1825,4.99657768651609,6.69670084631926,4.51886168791656,4.51886168791656,9.8381456326306,6.67571183335754,6.67571183335754,14.449622653224,9.88778380116803,9.88778380116803,0.933032991536807,0.954811383120834,0.954811383120834,0.901618543673694,0.933242881666425,0.933242881666425,0.85550377346776,0.90112216198832,0.90112216198832,-0.0693147180559945,-0.0462414625935197,-0.0462414625935197,-0.103563748950672,-0.0690897886835305,-0.0690897886835305,-0.156064774826466,-0.104114445671903,-0.104114445671903
"295","Vormela peregusna","Marbled Polecat","mammalia",FALSE,TRUE,"Decreasing","VU","A2c",1120.762778,3.06848125393566,3.50389048801824,3.50389048801824,3.80050608331772,4.90109037786124,4.90109037786124,5.31268828800987,6.51175273797047,6.51175273797047,7.0535201240408,0.964961095119818,0.964961095119818,0.961994939166823,0.950989096221388,0.950989096221388,0.946873117119901,0.934882472620295,0.934882472620295,0.929464798759592,-0.0356674943938732,-0.0356674943938732,-0.0387460890716168,-0.0502526820951295,-0.0502526820951295,-0.0545901788066165,-0.0673344553263765,-0.0673344553263765,-0.0731463436947435
"296","Xenomys nelsoni","Magdelena Wood Rat","mammalia",FALSE,TRUE,"Decreasing","EN","A2c",766.22453,2.09780843258042,6.69670084631926,6.69670084631926,10.4289752429809,9.8381456326306,9.8381456326306,15.1731984466151,14.449622653224,14.449622653224,21.9624963084228,0.933032991536807,0.933032991536807,0.895710247570191,0.901618543673694,0.901618543673694,0.848268015533849,0.85550377346776,0.85550377346776,0.780375036915772,-0.0693147180559945,-0.0693147180559945,-0.110138302715489,-0.103563748950672,-0.103563748950672,-0.16455863707136,-0.156064774826466,-0.156064774826466,-0.24798065829506
"297","Zaglossus bartoni","Eastern Long-beaked Echidna","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd",5840,15.9890485968515,3.50389048801824,0.740824024279663,0.740824024279663,4.90109037786124,1.04217923605345,1.04217923605345,6.51175273797047,1.39395517858064,1.39395517858064,0.964961095119818,0.992591759757203,0.992591759757203,0.950989096221388,0.989578207639465,0.989578207639465,0.934882472620295,0.986060448214194,0.986060448214194,-0.0356674943938732,-0.00743581753844877,-0.00743581753844877,-0.0502526820951295,-0.01047647952925,-0.01047647952925,-0.0673344553263765,-0.0140376197534013,-0.0140376197534013
"298","Zaglossus bruijnii","Western Long-beaked Echidna","mammalia",FALSE,TRUE,"Decreasing","CR","A2acd",5475,14.9897330595483,14.8660077479215,3.51569021022349,3.51569021022349,20.1786754970349,4.88834189436657,4.88834189436657,36.9042655519807,9.73380953754651,9.73380953754651,0.851339922520785,0.964843097897765,0.964843097897765,0.798213245029651,0.951116581056334,0.951116581056334,0.630957344480193,0.902661904624535,0.902661904624535,-0.16094379124341,-0.0357897837148587,-0.0357897837148587,-0.225379492882461,-0.0501186360884743,-0.0501186360884743,-0.46051701859881,-0.102407209158731,-0.102407209158731
"299","Zalophus wollebaeki","Galápagos Sea Lion","mammalia",TRUE,TRUE,"Decreasing","EN","A2ab",3650,9.99315537303217,6.69670084631926,2.28554952716388,2.28554952716388,9.8381456326306,3.39550312400438,3.39550312400438,14.449622653224,5.07254548928852,5.07254548928852,0.933032991536807,0.977144504728361,0.977144504728361,0.901618543673694,0.966044968759956,0.966044968759956,0.85550377346776,0.949274545107115,0.949274545107115,-0.0693147180559945,-0.0231207312967598,-0.0231207312967598,-0.103563748950672,-0.0345448943417653,-0.0345448943417653,-0.156064774826466,-0.0520572228359516,-0.0520572228359516
"300","Zyzomys maini","Arnhem Rock-rat","mammalia",TRUE,TRUE,"Decreasing","VU","A2b+3ce+4ce; B2ab(ii,iii,iv,v)",624.3996409,1.70951304832307,3.50389048801824,3.50389048801824,6.71837885909935,4.90109037786124,4.90109037786124,9.33387185130964,6.51175273797047,6.51175273797047,12.3039770778738,0.964961095119818,0.964961095119818,0.932816211409007,0.950989096221388,0.950989096221388,0.906661281486904,0.934882472620295,0.934882472620295,0.876960229221262,-0.0356674943938732,-0.0356674943938732,-0.0695470842391074,-0.0502526820951295,-0.0502526820951295,-0.0979863479143462,-0.0673344553263765,-0.0673344553263765,-0.131293636302703
"301","Zyzomys pedunculatus","Central Rock-rat","mammalia",FALSE,TRUE,"Decreasing","CR","A2abce",639.6318318,1.75121651416838,14.8660077479215,14.8660077479215,26.3868601197179,20.1786754970349,20.1786754970349,34.8837502079371,36.9042655519807,36.9042655519807,58.3790245347393,0.851339922520785,0.851339922520785,0.736131398802821,0.798213245029651,0.798213245029651,0.651162497920629,0.630957344480193,0.630957344480193,0.416209754652607,-0.16094379124341,-0.16094379124341,-0.306346645205926,-0.225379492882461,-0.225379492882461,-0.428996055140351,-0.46051701859881,-0.46051701859881,-0.876565927881092
